,Book-Author,Count
35130,Lane Von Herzen,3
38529,M.C. Beaton,3
60234,Trudi Reisner,3
5238,Berry Fleming,3
59489,Timothy Mikkelsen,3
46057,P. S. Wall,3
59509,Timothy White,3
25596,James Berry,3
5222,Bernie Lee,3
34638,Kirsten Hall,3
38542,M.F.K. Fisher,3
34641,Kirsten M. Lagatree,3
5215,Bernice Rubens,3
38891,Mandalyn Kaye,3
59380,Tim Mclaurin,3
46010,P. D. Eastman,3
39021,Marcel Theroux,3
3854,Arthur Ransome,3
39004,Marc Scott Zicree,3
5567,Beverly Coyle,3
60460,Valerie Hansen,3
5562,Beverly Clark,3
5559,Beverly C. Warren,3
3849,Arthur Plotnik,3
34491,Kim Anderson,3
34492,Kim Antieau,3
39005,Marc Shapiro,3
60451,Valerie Block,3
3857,Arthur Rosenfeld,3
34494,Kim Barnes,3
38999,Marc Reisner,3
59280,Thorarinn Gunnarsson,3
59284,Thornton Niven Wilder,3
38993,Marc Okrand,3
59267,Thomas Zigal,3
45981,Owl Goingback,3
38426,M. F. K. Fisher,3
5612,Bevlyn Marshall,3
24310,Ira Flatow,3
39018,Marcel Montecino,3
38398,M. C. Escher,3
59233,Thomas Swan,3
45977,Owen Sela,3
34467,Kiana Davenport,3
38401,M. C. Sumner,3
35307,Larson Reed,3
44928,Neil Mcmahon,3
59240,Thomas Thompson,3
35306,Larson,3
24305,Iqbal Hussain,3
59250,Thomas W. Phelan Ph.D.,3
5592,Beverly Lowry,3
34478,Kij Johnson,3
38408,M. D. Spenser,3
3886,Arthur W. Upfield,3
34503,Kim Campbell Thornton,3
60346,Unix System Laboratories,3
3979,Athol Fugard,3
3961,Associated Press,3
46275,Pamela Redmond Satran,3
59351,Tim Hansel,3
24273,Ingrid Bergman,3
59354,Tim Heald,3
59355,Tim Hemlin,3
59358,Tim Jepson,3
60361,Ursula  K. Le Guin,3
59340,Tim Farrington,3
35225,Larry Heinemann,3
34545,Kim Ostrow,3
5419,Bette Pesetsky,3
38960,Marc Bloch,3
38463,M. K. Wren,3
3994,Audra Adams,3
5409,Bette Davis,3
5451,Betty Boyd Caroli,3
60376,Us Magazine,3
35271,Larry Richards,3
38985,Marc Levy,3
59296,Thulani Davis,3
5519,Betty Rowlands,3
5516,Betty Rollin,3
5513,Betty Reynolds,3
45996,P. B. Wilson,3
59307,Tierney Mcclellan,3
3921,Aryeh Lev Stollman,3
38982,Marc Iverson,3
38452,M. J. Ryan,3
38446,M. J. Carr,3
46001,P. C. Cast,3
3945,Ashley Montagu,3
38974,Marc Gascoigne,3
44934,Neil Postman,3
35237,Larry Katzenstein,3
35235,Larry Kaniut,3
38558,M.K. Wren,3
46071,P.D. Eastman,3
5160,Bernard Maclaverty,3
4830,Baxter Black,3
4556,Barbara Raskin,3
34825,Kristin Madden,3
4558,Barbara Reeves,3
46165,Pam Munoz Ryan,3
44986,Nelson Mandela,3
4560,Barbara Riefe,3
34952,L. Dean James,3
4564,Barbara Rogan,3
34822,Kristin James,3
38743,Maggie Oster,3
59793,Tom Mason,3
4577,Barbara Shapiro,3
59799,Tom Mcmahon,3
34847,Kristine K. Kershul,3
38737,Maggie Malone,3
59808,Tom Mitcheltree,3
59972,Tony Earley,3
4849,Beatrice A. Ojakangas,3
4593,Barbara Steiner,3
34801,Kristi Fuller,3
59727,Tom Grimes,3
4914,Bella Bathurst,3
34795,Kristen Kyle,3
4515,Barbara Mertz,3
24051,Ian Graham,3
4519,Barbara Mikulski,3
59740,Tom Holland,3
4880,Becky Barker,3
4858,Beatrice Schenk De Regniers,3
4529,Barbara Neil,3
4530,Barbara Nickolae,3
59758,Tom Keene,3
34811,Kristin Billerbeck,3
38661,Madeline Gerwick-Brodeur,3
4862,Beatrice Small,3
59974,Tony Fennelly,3
4586,Barbara Slate,3
4597,Barbara Taylor Mccafferty,3
59545,Tish Sommers,3
34881,Kurt Busiek,3
34909,Kyle Baker,3
38694,Maeve Brennan,3
59859,Tom Standage,3
59862,Tom Stienstra,3
38696,Maeve Haran,3
25655,James Carlos Blake,3
59904,Tomima Edmark,3
4719,Barry Hughart,3
34874,Kurban Said,3
4677,Barrie Dolnick,3
4679,Barrie Kerper,3
4710,Barry Glassner,3
46142,Pam Beall,3
4704,Barry Eisler,3
34892,Kurt R. A. Giambastiani,3
59880,Tom Weller,3
38718,Maggie Ferguson,3
46137,Pam Adams,3
4793,Bartle Bull,3
59835,Tom Pulliam,3
34854,Kristine Smith,3
4606,Barbara Victor,3
34934,L. A. Banks,3
4611,Barbara Ware Holmes,3
38676,Madelyn Sanders,3
4780,Bart G. Farkas,3
25662,James Chellis,3
38681,Madge Swindells,3
34871,Kunihiko Kasahara,3
4634,Barbara Wright,3
59927,Toni Eugene,3
34919,Kylie Adams,3
24107,Ian St. James,3
59846,Tom Segev,3
59921,Toni Blake,3
4746,Barry Neil Kaufman,3
38776,Maia Wojciechowska,3
4500,Barbara Marciniak,3
34786,Kristen Britain,3
46208,Pamela Curtis Swallow,3
59582,Todd Borg,3
38853,Malcolm Shuman,3
4297,Barbara Bush,3
59592,Todd Gold,3
45022,Newt Gingrich,3
38848,Malcolm Muggeridge,3
38590,Mac Anderson,3
5083,Berenstain,3
4271,Barbara Bickmore,3
25617,James Bryan Smith,3
59605,Todd Lammle,3
35046,Lacey Dancer,3
35044,Laban Hill,3
24009,I. Shah,3
60107,Tracy Hickman,3
60105,Tracy Grant,3
4282,Barbara Brabec,3
38857,Malcolm Whyte,3
24045,Ian Falconer,3
60152,Trent Lynda,3
38875,Mallory Burgess,3
38569,M.S. Murdock,3
4241,Barbara Allister,3
46222,Pamela F. Service,3
59558,Tobin Fraley,3
5141,Bernard Grun,3
35072,Lagoon Books,3
38867,Malia Martin,3
60143,Travis Hunter,3
38576,Maan Meyers,3
45024,Newton Thornburg,3
4261,Barbara Bartholomew,3
60145,Travis Thrasher,3
5130,Bernard Edelman,3
46215,Pamela Duncan Edwards,3
34687,Kjersti Hoff Baez,3
4336,Barbara Dana,3
4337,Barbara Davis,3
59615,Todd Stauffer,3
38788,Maj Sjã¶Wall,3
4414,Barbara Harrison,3
4982,Ben Okri,3
35004,L. Sprague De,3
24036,Ian Buruma,3
46106,Padgett Powell,3
4969,Ben Jonson,3
4436,Barbara J. Scot,3
59695,Tom Demarco,3
46197,Pamela Broughton,3
44977,Nelson Algren,3
4453,Barbara Kafka,3
4457,Barbara Katz Rothman,3
4465,Barbara Kesel,3
24141,Idries Shah,3
4940,Ben Cohen,3
4487,Barbara Leigh,3
60057,Tova Mirvis,3
4991,Ben Sherwood,3
24151,Ilan Stavans,3
34753,Koushun Takami,3
5052,Benjamin R. Barber,3
38825,Malcolm Forbes,3
38609,Mack Bolan,3
38611,Mack Reynolds,3
59647,Tom B. Stone,3
60080,Tracey Victoria Bateman,3
5023,Benilde Little,3
59653,Tom Birdseye,3
60077,Tracey Tillis,3
45017,New Yorker Magazine,3
45016,New Yorker,3
44972,Nellie Bly,3
38617,Maclean,3
34750,Koshun Takami,3
24154,Ilene Beckerman,3
35317,Launius Anthony,3
34456,Kevyn Aucoin,3
34051,Ken Greenhall,3
6180,Bob Welch,3
35625,Laurence Perrine,3
35623,Laurence Olivier,3
45121,Nicholas Perricone,3
44883,Neil Anderson,3
60947,Virgil Suarez,3
35614,Laurence J. Peter,3
23776,Howard Liss,3
6176,Bob Vila,3
6217,Bohumil Hrabal,3
23780,Howard M. Sachar,3
38214,Lynn Freed,3
46378,Pat Cunningham Devoto,3
38218,Lynn Grabhorn,3
58864,Theresa Conway,3
60920,Vincent Van Gogh,3
58872,Theresa Gladden,3
44881,Neil  Rackham,3
38201,Lynn Cullen,3
60915,Vincent Patrick,3
45124,Nicholas Proffitt,3
35660,Laurie Cabot,3
24458,Isabel Colegate,3
3087,Anne Maybury,3
34166,Kenneth Davids,3
6247,Bonnie Compton Hanson,3
3101,Anne Miranda,3
58806,Theodore Clymer,3
46392,Pat Graversen,3
25808,James Garbarino,3
23761,Howard Jones,3
39230,Margaret Embry,3
58815,Theodore Harold White,3
58819,Theodore J. Nottingham,3
35629,Laurence Santrey,3
46387,Pat Frank,3
23767,Howard Kaminsky,3
3201,Annette Curtis Klause,3
6150,Bob Shacochis,3
58796,Theodor Fontane,3
58923,Thomas,3
45899,Oscar Gross Brockett,3
58916,Thom Jones,3
58917,Thom Lemmons,3
35565,Lauren Day,3
6085,Bob Hammond,3
39173,Margaret Bechard,3
6077,Bob George,3
6074,Bob Frissell,3
60878,Viktor Suvorov,3
34257,Kenneth Starr,3
3302,Anthony Browne,3
35557,Lauren Bach,3
58936,Thomas A. Kempis,3
46356,Pat Ballard,3
45905,Oscar Lukefahr,3
23814,Howard Schwartz,3
58910,Thisbe Nissen,3
35577,Lauren Kessler,3
24432,Irving Weinman,3
23793,Howard Owen,3
3221,Annette Smith,3
35584,Lauren Royal,3
25487,Jake Thoene,3
6134,Bob Randall,3
60897,Vincent Douglas,3
34228,Kenneth Mckenney,3
35582,Lauren Nichols,3
3237,Annie Garrett,3
39181,Margaret Brownley,3
3241,Annie Hawes,3
3245,Annie Kimberlin,3
3248,Annie Leibovitz,3
46370,Pat Carpenter-Wood,3
45115,Nicholas Mosley,3
39183,Margaret Buffie,3
3252,Annie North Bedford,3
61009,Virginia Lee Burton,3
3066,Anne M. Duquette,3
3785,Arthur Freeman,3
61104,Vladimir Voinovich,3
35733,Lavaille Lavette,3
38139,Lynda Curnyn,3
45858,Orania Papazoglou,3
25464,Jaime Hernandez,3
35729,Lauryn Chandler,3
6381,Bradford Angier,3
2916,Anne Ashley,3
38145,Lynda La Plante,3
2896,Annabel Davis-Goff,3
34099,Ken Smith,3
38146,Lynda Laplante,3
25467,Jaime Manrique,3
45864,Orhan Pamuk,3
45865,Oriah Mountain Dreamer,3
24477,Isabelle Brent,3
61085,Viviane Moore,3
35736,Lavinia Harris,3
6407,Bradygames,3
6352,Brad Gooch,3
34066,Ken Keyes,3
38113,Lyman Coleman,3
34054,Ken Gross,3
61144,W. Bruce Lincoln,3
34060,Ken Hodgson,3
58663,Teryl Zarnow,3
24494,Isaiah Berlin,3
58672,Tess Mallory,3
2876,Anna Salter,3
35741,Lawrence,3
2877,Anna Schmidt,3
2879,Anna Sequoia,3
6426,Breena Clarke,3
45853,Ophira Edut,3
6420,Brandon Toropov,3
39309,Margaret Miller,3
6418,Brandon Massey,3
39281,Margaret Lawrence,3
35708,Laurie Notaro,3
6268,Bonnie Maslin,3
38179,Lynn Andrews,3
61033,Virginia Satir,3
35677,Laurie Graham,3
61027,Virginia Nielsen,3
3038,Anne Kelleher Bush,3
6292,Bonnie Tucker,3
3039,Anne Kent Rush,3
35671,Laurie Fox,3
34149,Kenneth Branagh,3
35683,Laurie Halse Anderson,3
3049,Anne Labastille,3
6277,Bonnie Pryor,3
3057,Anne Lesley Groell,3
58787,Theo Aronson,3
3062,Anne Logan,3
34157,Kenneth Clark,3
34158,Kenneth Cooper,3
39257,Margaret Hodges,3
23744,Howard Greenfeld,3
61070,Vivian Neou,3
2991,Anne Frasier,3
2976,Anne Eliot Crompton,3
6345,Brad Caudle,3
25828,James Gunn,3
2981,Anne Enright,3
2984,Anne Fadiman,3
61062,Vivian Gornick,3
34113,Ken Wells,3
35697,Laurie Lisle,3
39261,Margaret Hughes,3
39267,Margaret Johnson-Hodge,3
3001,Anne Gracie,3
39265,Margaret J. Wheatley,3
35691,Laurie Krasny Brown,3
35689,Laurie Keller,3
3015,Anne Harris,3
3018,Anne Haven,3
58945,Thomas Altman,3
6047,Bob Carlisle,3
60842,Victoria Secunda,3
35397,Laura J. Mixon,3
35411,Laura Kenner,3
23868,Hugh B. Cave,3
45085,Nicholas Delbanco,3
35401,Laura Jean Allen,3
39071,Marcia Millman,3
44912,Neil Grant,3
3638,Armand Eisen,3
38346,Lynne Tillman,3
3610,Arlene Holliday,3
39069,Marcia Martin,3
38347,Lynne Truss,3
59121,Thomas L. Floyd,3
60606,Vera Cleaver,3
59132,Thomas Ligotti,3
59135,Thomas Locker,3
35373,Laura Furman,3
25766,James F. Dunnigan,3
3603,Arlene Dubanevich,3
34406,Kevin Kelly,3
59089,Thomas J. Dygard,3
3568,Ariane Chottin,3
34364,Kevin Brooks,3
35431,Laura London,3
5851,Bill Sloan,3
39086,Marcia Wieder,3
3578,Ariel Jennifer Jones,3
5841,Bill Roorbach,3
5839,Bill Robinson,3
3598,Arlene Alda,3
60655,Veronique Vienne,3
3590,Arkadia Illustrations Ltd,3
60650,Veronica Ray,3
46321,Park Honan,3
39079,Marcia Simpson,3
60644,Veronica Blake,3
5824,Bill Perkins,3
38362,Lyrick Studios,3
23876,Hugh Downs,3
60836,Victoria Redel,3
44922,Neil Johnson,3
35346,Laura Coburn,3
24326,Ira Steven Behr,3
35341,Laura Cecil,3
60533,Vanessa Ann,3
5667,Bill Bradley,3
3749,Arthur Agatston,3
60524,Van Wolverton,3
5655,Bill Baldwin,3
39040,Marcia Adams,3
24321,Ira Progoff,3
3760,Arthur Bryant,3
24320,Ira Peck,3
59210,Thomas Rockwell,3
3770,Arthur Clarke,3
59215,Thomas S. Gressman,3
39026,Marcella Thompson,3
34432,Kevin Randle,3
60544,Vanessa Royall,3
34409,Kevin Lewis,3
5719,Bill G. Cox,3
3695,Arnold Schwarzenegger,3
46312,Paramahansa Yogananda,3
5727,Bill Givens,3
60566,Vatsyayana,3
59159,Thomas Mckean,3
5722,Bill Gates,3
60562,Vassily Aksyonov,3
46309,Par Lagerkvist,3
60546,Vanessa-Ann,3
5712,Bill Flanagan,3
59172,Thomas N. Scortia,3
3710,Art Bell,3
34421,Kevin Nelson,3
35353,Laura Davis,3
34424,Kevin O'Donnell,3
25755,James Elliott,3
39088,Marcia Willett,3
45944,Otto Kroeger,3
35435,Laura Marie Altom,3
60779,Victoria A. Brownworth,3
60791,Victoria Christopher Murray,3
23828,Howard V. Hendrix,3
3396,Anthony Storr,3
39137,Mardy Grothe,3
58986,Thomas Chastain,3
3401,Anthony Tallarico,3
38276,Lynn Sherr,3
5983,Blu Greenberg,3
23827,Howard Tomb,3
35507,Laura Zigman,3
60773,Victor Villasenor,3
38280,Lynn Turner,3
23833,Howard Zimmerman,3
35502,Laura Wilson,3
5968,Blanche D'Alpuget,3
60761,Victor O'Reilly,3
38271,Lynn S. Hightower,3
60796,Victoria Fremont,3
38323,Lynne Heitman,3
38258,Lynn Patrick,3
35541,Laurel Robertson,3
3344,Anthony Hyde,3
6034,Bob Blaisdell,3
6033,Bob Berry,3
35539,Laurel Pace,3
35537,Laurel O'Donnell,3
35536,Laurel Mellin,3
23823,Howard Stern,3
60800,Victoria Glenn,3
58960,Thomas Beller,3
6023,Bob Balaban,3
60809,Victoria Hinshaw,3
24402,Irma S. Rombauer,3
60804,Victoria Gotti,3
3375,Anthony P. Dunbar,3
35523,Laurel Collins,3
24390,Iris Krasnow,3
59003,Thomas De Quincey,3
46342,Pascale De Bourgoing,3
5883,Bill Zehme,3
3494,Aperture,3
35460,Laura Pedersen,3
45093,Nicholas Gage,3
59052,Thomas Gordon,3
60702,Vicki Noble,3
35452,Laura Numeroff Joffe,3
5884,Bill Zimmerman,3
5882,Bill Yenne,3
23839,Howell Book House,3
59060,Thomas H. Flaherty,3
60683,Vicki Grove,3
34350,Ketcham,3
60679,Vicki Croke,3
3550,Ardella Garland,3
34354,Kevin Allen,3
60670,Vicki  Lansky,3
45095,Nicholas Griffin,3
59038,Thomas French,3
45096,Nicholas Guild,3
3486,Anya Seton,3
25510,James A Michener,3
5948,Blaine Yorgason,3
24384,Iris Hiskey,3
38294,"Lynn, Ph.D. Weiss",3
35484,Laura Shaine Cunningham,3
35482,Laura Scott,3
5935,Bjorn Kurten,3
45929,Oswald Wynd,3
23842,Howell Raines,3
25776,James F. Twyman,3
34332,Kerry Greenwood,3
5921,Birdie L. Etchison,3
59035,Thomas Fox Averill,3
35468,Laura Renken,3
35467,Laura Reese,3
44731,Natalie Savage Carlson,3
33742,Katrina Britt,3
9382,Cherie Claire,3
23079,Helen Thomas,3
89,A. J. Holt,3
33066,Karol Wojtyla,3
23102,Helena Paterson,3
56864,Steven Harper,3
25061,Jack Bickham,3
45401,Nino Ricci,3
559,Aimee Liu,3
62970,Yevgeny Yevtushenko,3
665,Alan Bennett,3
36950,Linda Rehberg,3
9526,Choderlos De Laclos,3
46834,Patrick M. Morley,3
37255,Lisette Belisle,3
8652,Ceil Dyer,3
40111,Mark Cotta Vaz,3
24961,J.D. Mcclatchy,3
390,Adam-Troy Castro,3
46937,Patty Dann,3
32991,Karin Mcquillan,3
62781,Winifred Elze,3
56744,Steve Pieczenik,3
554,Aileen Schumacher,3
25223,Jack Scaparro,3
23053,Helen Palmer,3
23051,Helen Nearing,3
9411,Cheryl Bolen,3
37286,Liz Evans,3
36809,Linda French,3
56581,Stephen W. Sears,3
40162,Mark Girouard,3
37429,Lois Ruby,3
36858,Linda Johnston,3
40253,Mark Merlis,3
25145,Jack Hitt,3
37101,Lisa Bevere,3
8780,Charles B. Clayman,3
57132,Sue Ellin Browder,3
36861,Linda K. Kerber,3
24931,J. William T. Youngs,3
44665,Naomi M. Stokes,3
93,A. J. Orde,3
652,Alan Ahlstrand,3
378,Adam Phillips,3
44664,Naomi Kritzer,3
37058,Linus Mundy,3
62770,Win Blevins,3
8788,Charles Barkley,3
62587,William S Burroughs,3
9521,Chloe Green,3
8792,Charles Baudelaire,3
40164,Mark Graham,3
25146,Jack Hoffenberg,3
56734,Steve Niles,3
62695,William Wheeler,3
801,Alan Parry,3
56735,Steve Oliver,3
32742,Kareem Abdul-Jabbar,3
39972,Marjorie Farrell,3
39971,Marjorie Eccles,3
37221,Lisa St. Aubin De Teran,3
36798,Linda Fallon,3
8633,Cecile Lamalle,3
39968,Marjorie Dorner,3
683,Alan Cohen,3
8628,Cecil Roth,3
56647,Steve Chapman,3
37009,Linda Winstead,3
63137,Ziauddin Sardar,3
56594,Stephen Wright,3
542,Ai Yazawa,3
45408,Nita Hewitt Rutkosky,3
37487,Loraine Despres,3
9164,Charles Stross,3
56846,Steven Foster,3
545,Aidan Meehan,3
57154,Sue Macy,3
62993,Yolanda Joe,3
26160,James Riordan,3
62873,Wright Morris,3
32699,Kala Trobe,3
63035,Yutaka Nanten,3
9052,Charles Monroe Sheldon,3
769,Alan Lakein,3
45383,Nina Laden,3
534,Ahdaf Soueif,3
62614,William Schemmel,3
533,Aharon Appelfeld,3
277,Abigail Mcdaniels,3
37295,Liz Jarrett,3
46879,Patrick Sebranek,3
37114,Lisa Childs,3
283,Abigail Van Buren,3
63123,Zenna Henderson,3
39970,Marjorie Eberts,3
62978,Yitta Halberstam,3
62682,William W. Hewitt,3
37183,Lisa Meltzer,3
400,Adelaide Bry,3
9407,Cheryl Benard,3
44708,Natalie Angier,3
9264,Charlotte Elkins,3
36943,Linda R. Wisdom,3
947,Albert Speer,3
26043,James Miller,3
32634,K. J. Mcwilliams,3
37116,Lisa Cofield,3
9320,Charlotte Zolotow,3
24964,J.D. Salinger,3
37004,Linda West Eckhardt,3
681,Alan Cheuse,3
191,A.J. Jacobs,3
32803,Karen E. Quinones Miller,3
37051,Linnea Dayton,3
9176,Charles Taylor,3
8638,Cecilia Tan,3
37422,Lois P. Frankel,3
56960,Steven Torres,3
37473,Lonnie Garfield Barbach,3
36673,Lillian Stewart Carl,3
37357,Lloyd Fezler,3
36713,Linda Aber,3
57096,Stuart Wilde,3
56549,Stephen Shott,3
56901,Steven Lindblom,3
63094,Zagat Survey,3
56547,Stephen Scott,3
56922,Steven P. Shelov,3
44645,Nani Power,3
9482,Chet Williamson,3
56703,Steve Kowit,3
46796,Patrick Gale,3
56926,Steven Piziks,3
8707,Chalker L.,3
116,A. Lafaye,3
62533,William Pene Dubois,3
25100,Jack David Zipes,3
9241,Charlie W. Shedd,3
9446,Cheryl Richardson,3
36981,Linda Sue Park,3
607,Al Gore,3
56540,Stephen S. Hall,3
8746,Charlene Ann Baumbich,3
40236,Mark Link,3
62556,William R. Stanek,3
36690,Lily Prior,3
840,Alan Snow,3
62743,Willow Polson,3
9274,Charlotte Herman,3
57091,Stuart Stevens,3
45395,Nina Vida,3
56553,Stephen Smoke,3
40083,Mark Bryant,3
46839,Patrick Mccabe,3
9463,Cheryln Jac,3
8723,Chantelle Bentley,3
334,Adair Lara,3
37453,Lon Milo Duquette,3
25137,Jack Hayford,3
37271,Livia Bitton-Jackson,3
44720,Natalie Haughton,3
63080,Zabrina Faire,3
9465,Chester Brown,3
23175,Henrietta C. Mears,3
62545,William R. Dantz,3
9249,Charlotte Allen,3
8719,Chang-Rae Lee,3
56692,Steve Holland,3
57090,Stuart R. Kaplan,3
56917,Steven Naifeh,3
45499,Nora Powers,3
32769,Karen Barber,3
9254,Charlotte Bingham,3
40003,Marjorie Reynolds,3
8716,Chandler Mcgrew,3
23239,Henry Green,3
36827,Linda Hallam,3
62721,Williams,3
36689,Lily Pond,3
56888,Steven Krane,3
62501,William Noble,3
8674,Celia Scott,3
823,Alan Ross,3
24998,J.M. Coetzee,3
8992,Charles Kenney,3
46882,Patrick Skene Catling,3
8928,Charles Givens,3
63111,Zee Edgell,3
312,Abrams,3
36680,Lilly Golden,3
9501,Chin-Ning Chu,3
56668,Steve Farrar,3
37435,Lois Szymanski,3
32785,Karen Burton Mains,3
36854,Linda Jenkins,3
36958,Linda Sandifer,3
36855,Linda Jennings,3
46778,Patrick Carnes,3
9429,Cheryl Howe,3
8996,Charles Knief,3
63059,Yvonne Hooker,3
56726,Steve Meyerowitz,3
816,Alan Rich,3
8668,Celia Brayfield,3
62502,William Nolan,3
9503,China Mieville,3
374,Adam Nicolson,3
62762,Wilson Van Dusen,3
56934,Steven Raichlen,3
25046,Jack Adrian,3
26155,James Reasoner,3
25207,Jack O'Connell,3
36719,Linda Anderson,3
56535,Stephen Roos,3
36965,Linda Shands,3
23251,Henry Horrock,3
39985,Marjorie Kellogg,3
32661,K.C. Kelley,3
62514,William Olaf Stapledon,3
32918,Karen Romano Young,3
62711,William Zinsser,3
57066,Stuart J. Murphy,3
40180,Mark Hertsgaard,3
8988,Charles Kaiser,3
8934,Charles Grodin,3
363,Adam Johnson,3
827,Alan Saperstein,3
37068,Lionel Fenn,3
33012,Karl Fulves,3
8685,Ceres,3
361,Adam Haslett,3
37067,Lionel Davidson,3
9496,Chilton,3
33052,Karla Kuskin,3
56715,Steve Lyons,3
37266,Little Golden Books Staff,3
57117,Sue Cameron,3
24997,J.M. Barrie,3
40068,Mark Berent,3
8643,Cedco,3
57174,Sue Spitler,3
62807,Winston Graham,3
9073,Charles Palliser,3
220,Aaa,3
449,Adrian Forsyth,3
62821,Wm. Mark Simmons,3
32616,K. C. Cole,3
62805,Winsor Mccay,3
62621,William Shakspeare,3
45533,Norm Goldstein,3
254,Abbie F. Salny,3
37232,Lisa Tuttle,3
63168,Zondervan Bible Publishers,3
37324,Liza Marklund,3
8826,Charles Carney,3
56478,Stephen Marlowe,3
56804,Steven Banks,3
37305,Liz Rigbey,3
56471,Stephen M. Pollan,3
56637,Steve Blamires,3
36635,Lilian Nattel,3
46909,Patsy Scarry,3
9133,Charles Santore,3
62653,William T. Vollmann,3
1021,Alex Beam,3
25068,Jack Butler,3
1000,Aleksandr Isaevich Solzhenitsyn,3
57178,Sue Swift,3
9370,Cheri J. Meiners,3
9340,Chastity Bono,3
39948,Marius Gabriel,3
40214,Mark Kishlansky,3
32834,Karen J. Bellerson,3
36925,Linda O'Brien,3
9085,Charles Petzold,3
8565,Cathy Burnett,3
23185,Henrik Johan Ibsen,3
37133,Lisa G. Brown,3
57182,Sue Welfare,3
56780,Steve Wall,3
56629,Steve Aylett,3
32955,Karen Whiddon,3
462,Adrian Plass,3
26084,James P. Carse,3
36891,Linda Lay Shuler,3
750,Alan Isler,3
25197,Jack Myers,3
62429,William Lee Miller,3
25127,Jack Griggs,3
23269,"Henry Louis, Jr. Gates",3
32619,K. C. Mckinnon,3
46948,Patty Salier,3
37238,Lisa Whelchel,3
698,Alan Dershowitz,3
32606,Jyl Lynn Felman,3
994,Alejo Carpentier,3
461,Adrian Nye,3
991,Aleen Malcolm,3
9149,Charles Siebert,3
40142,Mark Epstein,3
749,Alan Hunter,3
760,Alan Kaufman,3
56465,Stephen Lewis,3
56815,Steven C. Brown,3
37142,Lisa Grunwald,3
491,Adrienne Burns,3
62865,World Almanac,3
62825,Wolf Moondance,3
62815,Witi Ihimaera,3
44674,Naomi Shihab Nye,3
477,Adriane G. Berg,3
62797,Winnie Griggs,3
32714,Kamala Markandaya,3
56820,Steven Caney,3
207,A.N. Roquelaure,3
56456,Stephen Larsen,3
33087,Kat Goldring,3
37505,Loren C. Eiseley,3
37122,Lisa Donald,3
37149,Lisa Higdon,3
44641,Nancy Zieman,3
33096,Kate Andrews,3
26166,James Robinson,3
46766,Patrick Anderson,3
56971,Steven Wheeler,3
62796,Winn Schwartau,3
63183,Zz Packer,3
56778,Steve Vance,3
62424,William Least Heat Moon,3
9375,Cheri Scotch,3
45403,Niqui Stanhope,3
9582,Chris Fuhrman,3
56622,Steve Almond,3
226,Aaron Copland,3
40126,Mark Doty,3
39950,Marjabelle Young Stewart,3
63032,Yuri Salzman,3
32967,Kari James,3
62832,Wolfgang Hadamitzky,3
44729,Natalie Robins,3
703,Alan Dundes,3
9113,Charles Reagan Wilson,3
25017,J.R. Ripley,3
45484,Nora Deloach,3
32956,Karen White,3
45355,Nina Alexander,3
53,A. Cort Sinnes,3
56819,Steven Callahan,3
212,A.S. Byatt,3
25175,Jack Levin,3
9078,Charles Paul Conn,3
32851,Karen Koehler,3
40150,Mark Fowler,3
32852,Karen Kreider,3
25176,Jack Livingston,3
23201,Henry Beston,3
57000,Stewart Home,3
36775,Linda Dano,3
56614,Sterling Seagrave,3
37148,Lisa Hendrix,3
46945,Patty Rice,3
63010,Yoshiyuki Tomino,3
36772,Linda Crockett Gray,3
25021,J.S. Borthwick,3
56630,Steve Barlow,3
40203,Mark Joseph,3
3745,Arthur A. Levine,2
3496,Aphra Behn,2
29292,Joe Conason,2
3506,Apple Jordan,2
3498,Aphrodite Matsakis,2
35458,Laura Paquet,2
42491,Michael Downey,2
37268,Litton,2
21500,Golden Macdonald,2
20313,Gayle Roper,2
29293,Joe Connelly,2
38317,Lynne Gilberg,2
60692,Vicki L. Allen,2
60690,Vicki Kamida,2
48955,Q.L. Pearce,2
35340,Laura Catherine Brown,2
51514,Robert Gordon,2
16408,Edward M. Hays,2
3739,Artemis Oakgrove,2
51515,Robert Gover,2
3533,Archer,2
3744,Arthur  Myers,2
3535,Archibald D. Hart,2
62962,Yehoshua Kenaz,2
20334,Gena Corea,2
16638,Elaine Flinn,2
16411,Edward M. Peters,2
60686,Vicki Hendricks,2
3538,Archibald Macleish,2
26921,Janet Peterson,2
24365,Irene Saunders,2
24325,Ira Spring,2
51512,Robert Gold,2
44169,Murray N. Rothbard,2
35454,Laura O'Neil,2
29295,Joe Cottonwood,2
16657,Elaine Landau,2
27544,Jeanne Carbonetti,2
37267,Little Golden Staff,2
45966,Owen Beattie,2
37242,Lisa Zeidner,2
60700,Vicki Mackenzie,2
16654,Elaine Koster,2
29409,Joel Feinberg,2
16402,Edward Levy,2
35338,Laura Caldwell,2
16404,Edward Locke,2
3520,April Young Fritz,2
51682,Robert Kaplan,2
29297,Joe Dalton,2
3524,Arabella Edge,2
16653,Elaine Knighton,2
