,User-Decade,Book-Rating
188580,30,7
188582,30,6
188584,30,9
188585,40,8
188587,20,10
188590,20,10
188593,40,8
188595,60,8
188596,30,7
188601,30,7
188604,30,3
188612,30,3
188615,30,9
188618,40,10
188623,30,8
188624,30,10
188633,20,5
188639,30,10
188651,20,5
188668,20,4
188674,40,8
188676,40,10
188678,20,7
188679,50,7
188683,30,9
188696,20,6
188699,50,10
188702,30,8
188703,40,10
188704,20,8
188706,60,10
188709,50,8
188715,60,10
188716,30,6
188718,40,10
188728,40,4
188729,30,10
188739,30,10
188747,30,9
188749,40,8
188756,50,10
188762,30,9
188763,40,8
188764,50,9
188765,20,8
188767,40,7
188768,30,8
188771,30,8
188775,30,9
188778,20,5
188782,10,6
188790,50,8
188795,40,8
188798,20,7
188800,20,10
188806,20,9
188807,10,7
188825,30,7
188832,30,10
188834,40,4
188835,30,9
188838,50,5
188845,30,7
188846,40,6
188853,30,8
188854,30,5
188855,20,4
188856,20,8
188863,20,8
188884,30,10
188885,40,4
188893,30,9
188894,50,5
188921,40,5
188922,50,8
188928,30,8
188933,40,8
188934,20,8
188936,60,7
188942,30,10
188944,30,9
188945,40,9
188947,30,3
188950,40,7
188951,10,9
188957,0,7
188963,20,9
188967,30,8
188969,20,9
188973,30,10
188974,40,9
188975,20,8
188978,20,8
188979,20,10
188995,40,5
188998,40,10
189001,40,10
189007,30,8
189008,40,8
189011,30,9
189012,20,8
189026,30,7
189035,20,6
189063,20,10
189065,40,5
189074,40,10
189080,40,8
189090,30,8
189093,60,9
189095,30,7
189096,50,9
189103,50,8
189105,60,8
189106,30,6
189109,30,7
189110,50,10
189111,20,8
189118,50,9
189122,40,10
189123,40,10
189124,30,5
189134,20,10
189141,30,3
189145,40,9
189150,50,8
189152,50,9
189154,40,10
189157,60,9
189158,30,9
189160,20,9
189168,50,8
189169,50,6
189172,40,8
189174,30,8
189183,20,9
189194,20,8
189197,30,9
189199,20,5
189201,10,7
189202,30,7
189206,40,7
189211,50,8
189228,20,10
189231,30,10
189233,30,8
189234,40,10
189236,20,10
189237,20,8
189239,20,10
189241,30,6
189244,20,8
189245,20,8
189248,10,2
189249,20,9
189250,30,10
189253,40,10
189255,20,10
189256,20,8
189257,20,10
189261,20,8
189263,20,8
189265,30,9
189266,20,9
189267,80,5
189269,30,8
189270,30,10
189272,30,10
189273,30,9
189274,30,9
189275,30,10
189279,50,7
189285,30,5
189288,30,1
189294,30,8
189300,30,10
189301,10,5
189303,30,7
189314,30,6
189324,40,7
189330,30,9
189331,20,10
189332,10,9
189334,30,9
189344,30,10
189368,30,10
189369,60,5
189374,30,10
189378,20,10
189379,10,10
189380,20,10
189381,40,9
189382,40,9
189385,30,10
189390,10,9
189393,20,9
189394,20,8
189396,20,10
189400,20,8
189402,50,8
189408,40,8
189413,60,8
189419,60,8
189426,30,7
189428,60,7
189429,40,7
189435,50,5
189437,40,7
189439,50,8
189440,30,10
189442,20,10
189447,40,3
189449,30,3
189451,20,10
189452,40,8
189458,60,8
189461,20,3
189463,40,8
189470,70,5
189473,30,4
189476,30,7
189480,30,7
189484,50,5
189489,20,6
189490,50,6
189494,60,5
189502,40,8
189506,10,8
189518,20,6
189519,30,5
189520,60,6
189525,40,7
189529,40,7
189532,50,9
189536,40,10
189542,20,7
189551,50,9
189556,30,6
189561,50,6
189569,30,8
189575,30,8
189576,30,10
189579,60,8
189585,20,10
189595,40,5
189597,30,5
189608,30,5
189623,30,8
189624,30,10
189625,60,6
189638,30,9
189642,30,8
189643,20,10
189644,30,6
189647,50,8
189648,50,9
189649,30,9
189651,10,10
189653,40,3
189670,40,5
189677,20,6
189685,50,10
189690,60,7
189696,50,5
189705,30,6
189719,30,8
189721,40,7
189735,50,9
189738,40,7
189739,30,8
189740,20,10
189745,30,6
189749,30,10
189751,50,9
189755,30,8
189758,50,7
189765,30,6
189766,40,5
189772,40,7
189775,40,9
189777,50,7
189778,40,6
189786,20,7
189788,60,9
189800,10,5
189811,50,8
189815,30,7
189824,20,10
189828,30,8
189829,30,7
189831,30,9
189837,60,6
189840,30,6
189846,20,7
189848,20,7
189853,50,7
189858,50,9
189863,50,10
189871,40,6
189872,10,7
189907,20,7
189910,20,5
189911,60,4
189912,30,9
189915,10,7
189919,0,8
189922,40,10
189923,30,10
189925,20,10
189927,30,10
189932,10,8
189935,30,9
189947,10,5
189948,50,7
189952,10,7
189954,10,5
189956,10,8
189961,20,9
189962,10,7
189964,20,6
189965,30,7
189970,20,9
189973,10,3
189976,10,5
189977,20,8
189978,20,10
189979,20,8
189983,30,6
189989,50,7
189990,20,7
189994,30,10
189998,30,8
189999,30,7
190002,20,6
190005,30,7
190006,30,6
190007,40,6
190008,30,7
190010,30,8
190013,30,9
190016,40,5
190022,60,8
190023,30,8
190029,60,10
190032,40,10
190035,50,10
190036,70,9
190044,30,10
190062,20,8
190066,10,7
190072,20,10
190077,30,8
190081,30,10
190083,10,2
190090,50,10
190093,30,7
190099,20,9
190109,60,7
190121,30,7
190122,50,6
190128,40,10
190137,50,8
190138,30,8
190141,50,7
190142,200,9
190144,40,10
190148,20,10
190151,40,8
190152,60,7
190153,40,8
190156,40,10
190158,20,10
190162,30,9
190164,20,8
190169,60,9
190171,50,7
190172,20,8
190174,10,9
190175,20,10
190177,20,8
190178,30,8
190180,50,10
190181,30,8
190183,50,7
190184,40,7
190193,30,9
190194,50,10
190198,60,8
190201,30,9
190204,50,8
190205,30,8
190208,20,10
190211,40,8
190217,20,7
190218,40,8
190219,50,8
190220,20,7
190229,40,7
190232,40,4
190237,40,7
190239,30,6
190246,50,9
190250,20,10
190253,30,5
190254,30,10
190259,30,8
190260,40,10
190267,50,10
190268,50,10
190270,60,10
190271,60,6
190284,20,7
190286,40,5
190305,20,5
190308,40,5
190311,10,10
190316,30,8
190318,40,8
190320,20,9
190321,30,10
190322,30,8
190327,40,8
190334,20,7
190335,10,8
190337,30,6
190345,20,10
190347,60,8
190362,60,9
190368,20,10
190369,30,6
190372,40,9
190375,20,9
190377,30,8
190382,30,7
190386,20,10
190393,30,10
190394,40,10
190409,50,10
190412,20,7
190414,20,6
190415,40,5
190420,50,5
190429,40,6
190448,20,8
190453,10,9
190459,30,10
190470,30,5
190476,20,5
190482,30,6
190486,20,10
190488,20,10
190489,30,5
190492,20,8
190501,30,10
190508,50,6
190510,30,9
190512,30,6
190518,50,8
190530,30,8
190534,40,9
190535,40,8
190539,30,10
190540,40,8
190543,40,8
190546,30,8
190547,10,7
190549,30,10
190552,40,8
190553,40,7
190554,20,7
190562,30,5
190564,30,5
190565,30,10
190569,30,6
190572,40,5
190583,20,8
190589,30,5
190590,30,8
190595,20,10
190599,50,7
190601,20,7
190602,20,8
190606,20,8
190607,30,8
190610,50,9
190611,20,7
190613,40,8
190614,20,9
190616,30,6
190617,40,7
190621,20,8
190625,20,7
190628,40,8
190631,30,8
190637,30,5
190638,30,5
190642,30,9
190648,20,7
190658,40,7
190662,20,5
190663,30,9
190664,20,7
190665,30,9
190666,20,10
190667,10,8
190683,30,5
190686,40,8
190690,20,9
190691,10,9
190693,10,5
190694,20,7
190699,30,9
190702,30,5
190709,10,5
190712,20,9
190714,20,2
190717,20,7
190721,20,7
190724,40,9
190725,30,10
190730,20,9
190733,30,6
190742,20,9
190743,40,10
190744,20,8
190746,30,9
190750,20,8
190751,20,10
190752,40,10
190757,20,5
190781,20,7
190784,30,10
190792,30,8
190805,30,6
190818,20,10
190819,50,10
190820,10,8
190823,30,7
190827,50,7
190831,20,7
190832,40,7
190845,30,4
190854,30,5
190860,30,7
190864,50,8
190879,100,8
190888,30,8
190891,40,7
190894,50,10
190902,10,6
190906,20,7
190907,30,9
190912,30,7
190917,30,7
190920,30,5
190923,30,10
190924,40,8
190927,40,7
190929,30,8
190933,20,6
190939,20,7
190940,20,8
190941,50,10
190945,20,7
190946,30,7
190948,50,5
190951,20,7
190952,20,8
190956,30,8
190958,20,9
190959,30,9
190960,30,9
190961,40,9
190963,20,9
190967,40,7
190975,20,5
190976,50,10
190977,30,10
190979,20,8
190984,20,8
190986,50,7
190993,30,9
190995,50,10
191011,30,5
191015,20,9
191018,30,8
191028,30,7
191039,40,7
191040,40,9
191043,20,5
191044,60,4
191052,20,1
191053,40,9
191058,20,5
191061,50,9
191069,20,10
191072,40,10
191076,30,5
191085,20,8
191089,50,7
191092,30,8
191096,50,9
191101,40,10
191102,60,8
191107,20,7
191117,30,9
191119,50,5
191120,40,6
191121,30,8
191126,20,10
191135,40,5
191142,30,10
191143,40,9
191146,30,10
191148,20,10
191150,30,9
191153,40,5
191161,30,8
191163,30,8
191165,20,10
191168,20,10
191170,30,8
191174,20,8
191175,30,9
191176,40,10
191177,40,9
191180,30,7
191181,40,8
191182,30,8
191187,30,10
191188,20,8
191190,30,10
191192,20,5
191193,20,8
191194,30,10
191196,20,9
191199,30,4
191202,30,10
191203,30,8
191204,30,2
191207,40,8
191208,20,8
191211,30,9
191212,20,6
191214,50,8
191218,30,8
191223,20,8
191224,20,8
191234,50,4
191237,30,7
191238,40,10
191244,30,8
191250,40,9
191257,30,8
191258,30,8
191259,30,8
191273,30,9
191274,50,8
191277,50,8
191278,50,8
191279,40,9
191280,20,7
191288,40,6
191291,30,10
191298,20,9
191300,20,10
191301,40,8
191311,0,9
191319,40,6
191323,30,10
191325,30,9
191326,30,6
191328,30,10
191338,30,8
191339,30,9
191342,20,8
191344,30,10
191347,20,10
191350,60,10
191351,50,8
191352,40,9
191354,40,9
191357,60,6
191358,20,5
191359,20,4
191384,50,7
191385,70,5
191386,40,9
191388,50,8
191392,50,8
191395,20,7
191400,30,7
191401,60,10
191408,40,6
191409,30,9
191411,40,8
191415,10,6
191421,30,7
191422,40,9
191424,40,6
191427,30,6
191428,30,7
191431,40,8
191437,30,8
191439,20,7
191460,30,8
191466,30,8
191468,30,8
191476,40,7
191480,40,10
191481,30,10
191484,50,10
191485,30,9
191487,50,7
191489,30,8
191490,30,9
191491,20,10
191494,20,10
191498,30,5
191499,30,4
191500,30,10
191501,30,10
191504,20,10
191505,30,10
191506,30,8
191507,30,9
191508,30,3
191509,30,8
191512,10,6
191514,30,9
191523,30,8
191524,40,8
191529,50,7
191532,10,7
191539,50,9
191548,40,6
191555,20,10
191560,30,9
191572,30,8
191573,40,10
191574,30,7
191575,20,9
191579,40,8
191582,30,6
191587,40,9
191588,20,2
191589,30,7
191598,10,10
191600,30,6
191607,20,8
191610,20,9
191615,20,8
191617,20,8
191634,20,7
191638,30,7
191644,30,7
191646,50,7
191650,30,7
191654,30,8
191657,40,10
191660,40,7
191665,40,7
191666,30,6
191670,40,8
191671,30,8
191673,50,8
191674,30,5
191683,30,1
191688,20,6
191694,200,7
191695,40,9
191698,40,9
191700,20,8
191704,30,10
191710,20,9
191715,30,8
191722,20,10
191723,30,5
191726,40,8
191730,20,9
191734,30,8
191736,30,8
191741,20,9
191743,10,7
191745,20,8
191747,30,8
191750,40,8
191752,20,9
191761,40,10
191763,20,5
191764,20,10
191770,60,7
191772,40,9
191775,20,9
191781,50,6
191794,30,5
191799,30,8
191801,40,9
191802,20,8
191803,40,6
191808,40,9
191812,40,10
191815,30,10
191827,30,8
191829,50,8
191843,20,6
191844,30,9
191847,40,10
191849,30,8
191854,30,8
191859,20,9
191863,30,5
191864,40,10
191865,20,8
191866,30,5
191869,50,7
191870,40,7
191882,50,9
191888,30,6
191896,30,9
191905,30,9
191913,60,9
191917,20,9
191919,40,7
191921,40,7
191929,20,10
191943,20,9
191944,20,5
191951,50,10
191952,40,9
191953,50,7
191955,20,8
191956,20,10
191960,30,10
191962,20,7
191980,40,9
191982,50,3
191988,30,8
191989,30,8
191991,50,9
191992,40,9
191995,30,10
191998,10,8
192001,30,7
192007,30,7
192009,40,8
192011,40,8
192014,40,9
192015,30,9
192016,30,10
192018,30,6
192022,30,10
192029,20,8
192031,30,9
192032,20,10
192033,50,8
192034,50,7
192037,30,10
192041,20,10
192042,30,7
192050,70,10
192062,40,8
192063,10,8
192064,0,6
192070,30,10
192071,20,9
192073,40,7
192074,30,7
192076,20,5
192078,30,8
192079,20,10
192080,50,10
192081,30,10
192088,30,8
192090,10,5
192091,20,10
192092,20,10
192093,20,7
192099,40,10
192100,20,10
192102,50,9
192105,30,9
192107,20,10
192113,20,10
192117,30,9
192118,20,9
192119,30,10
192121,20,8
192122,50,10
192123,30,10
192124,70,10
192125,30,9
192126,40,10
192129,20,8
192130,30,10
192136,30,7
192145,20,8
192157,30,8
192158,20,9
192160,20,10
192162,30,9
192163,10,8
192168,20,9
192184,30,5
192187,30,10
192189,20,10
192200,30,6
192201,20,8
192203,40,7
192209,30,6
192211,40,7
192212,30,10
192213,30,6
192214,40,6
192215,20,7
192223,20,8
192234,60,10
192235,30,8
192236,20,7
192238,40,10
192239,30,10
192240,30,9
192241,30,7
192242,30,5
192243,30,8
192246,200,8
192252,20,8
192257,30,10
192258,20,9
192259,30,8
192264,30,10
192277,20,10
192281,10,9
192284,30,9
192285,30,7
192292,30,6
192297,30,9
192298,20,9
192301,40,7
192302,50,8
192303,30,10
192304,30,5
192310,30,5
192311,40,5
192314,40,9
192319,30,5
192322,30,10
192328,30,10
192330,30,10
192331,30,5
192332,20,5
192333,30,9
192337,30,10
192340,30,10
192347,30,5
192350,10,10
192352,20,10
192356,60,8
192357,50,8
192358,30,9
192366,40,10
192367,30,7
192370,40,7
192373,50,10
192379,20,9
192383,40,10
192386,30,8
192387,40,10
192394,10,10
192395,30,8
192396,20,8
192402,40,10
192411,30,10
192414,30,10
192418,30,9
192422,20,8
192424,30,8
192425,30,8
192427,30,9
192433,30,10
192434,30,8
192435,30,9
192437,30,7
192438,30,10
192443,20,5
192448,40,8
192450,40,10
192451,50,8
192462,40,9
192463,40,7
192466,60,8
192475,40,9
192479,60,8
192490,30,8
192495,30,8
192498,30,8
192502,40,8
192503,30,10
192505,30,7
192506,20,8
192507,20,10
192510,30,9
192517,40,9
192519,30,10
192520,40,8
192521,30,8
192523,30,10
192526,30,8
192527,30,8
192529,40,8
192530,30,8
192531,30,6
192537,30,8
192541,30,8
192542,30,10
192543,40,8
192547,30,7
192548,30,5
192552,30,7
192553,30,10
192556,40,10
192560,40,5
192562,30,10
192568,30,7
192569,30,9
192573,30,10
192575,30,10
192578,40,7
192579,40,5
192580,0,10
192582,30,10
192583,30,7
192591,10,8
192593,30,8
192595,40,8
192597,50,10
192599,30,10
192602,30,5
192603,70,5
192604,30,6
192607,30,6
192609,50,7
192613,40,7
192621,30,6
192624,40,9
192628,40,3
192636,30,7
192646,50,8
192647,20,8
192650,20,8
192660,20,8
192663,40,7
192679,20,7
192680,40,8
192681,40,6
192683,20,4
192684,40,7
192695,30,9
192696,30,10
192698,20,7
192702,20,8
192703,50,10
192704,30,10
192711,30,7
192712,30,8
192716,30,10
192717,30,8
192720,40,7
192722,30,7
192723,30,10
192724,30,10
192726,30,8
192730,40,8
192732,30,10
192734,30,10
192737,40,9
192739,30,6
192744,30,10
192748,40,10
192750,30,5
192762,20,6
192766,40,9
192767,40,6
192769,40,7
192770,20,8
192771,40,7
192775,30,5
192777,30,6
192779,20,8
192780,30,6
192786,30,8
192788,20,8
192790,30,7
192792,20,8
192793,30,6
192796,40,7
192798,40,7
192803,40,6
192813,30,10
192815,70,6
192816,50,10
192822,10,7
192823,50,3
192825,30,8
192834,60,10
192838,30,10
192840,20,7
192841,20,8
192846,20,6
192847,20,9
192849,20,7
192850,20,9
192853,30,7
192855,30,5
192857,30,10
192865,20,10
192866,20,9
192871,30,8
192872,20,10
192873,30,7
192874,40,7
192877,30,9
192885,30,8
192888,50,7
192891,30,9
192895,20,10
192899,40,10
192903,30,6
192908,30,8
192909,30,7
192911,30,7
192912,20,10
192914,30,7
192915,30,9
192916,30,8
192919,40,7
192921,30,10
192926,30,9
192927,30,8
192928,30,6
192929,30,8
192930,30,10
192933,20,10
192935,30,7
192937,30,5
192938,40,8
192939,30,6
192950,40,7
192951,30,10
192957,30,6
192958,30,5
192959,20,8
192960,50,3
192961,40,7
192962,10,10
192965,40,7
192967,20,4
192969,60,6
192971,40,9
192976,30,7
192979,60,7
192983,30,10
192984,60,5
192986,30,9
192999,20,8
193007,30,8
193010,40,6
193015,40,10
193019,40,10
193020,30,6
193021,30,5
193022,60,8
193038,20,7
193039,30,10
193042,40,9
193045,20,4
193050,30,6
193053,30,9
193054,30,10
193059,30,9
193062,40,6
193063,30,9
193066,20,7
193069,60,8
193074,50,8
193076,20,6
193080,50,7
193083,40,5
193090,30,7
193098,20,10
193110,10,10
193113,30,5
193114,20,10
193115,20,9
193116,20,6
193119,20,10
193121,20,9
193130,20,10
193138,20,10
193139,20,7
193144,10,10
193147,20,7
193155,20,10
193159,30,7
193160,30,4
193165,30,7
193168,40,2
193171,20,9
193173,20,8
193174,20,10
193176,30,7
193178,40,5
193180,10,8
193184,50,7
193197,50,9
193201,40,5
193213,50,8
193216,30,8
193220,30,9
193226,40,8
193228,20,8
193230,40,6
193236,30,9
193237,50,8
193240,40,9
193254,40,6
193257,60,7
193258,60,10
193259,30,9
193260,50,8
193263,40,6
193273,20,7
193279,40,10
193280,30,5
193295,40,8
193297,30,6
193299,30,2
193313,50,10
193314,30,7
193318,30,10
193324,30,5
193325,30,9
193326,40,7
193332,20,8
193333,40,10
193342,20,9
193344,30,5
193351,50,6
193352,40,10
193372,20,7
193380,40,8
193388,20,8
193397,30,8
193398,40,10
193418,30,3
193430,30,10
193433,40,5
193434,30,8
193438,20,6
193443,30,9
193450,40,7
193456,60,7
193457,70,4
193458,20,9
193462,40,10
193464,30,8
193466,30,2
193468,40,7
193475,50,7
193491,40,6
193503,60,7
193525,30,7
193545,50,6
193548,20,5
193551,40,9
193554,30,1
193558,20,6
193561,40,9
193563,60,8
193566,40,4
193577,50,8
193578,40,5
193579,40,7
193581,70,9
193594,40,6
193597,30,3
193599,30,7
193605,40,7
193618,50,6
193625,30,9
193627,50,8
193634,30,6
193654,50,8
193665,20,10
193674,30,7
193678,60,10
193681,30,8
193686,50,9
193688,30,8
193695,30,5
193704,30,5
193713,30,6
193714,50,10
193718,40,8
193726,50,8
193741,70,8
193748,30,9
193750,30,9
193753,30,1
193758,30,4
193760,30,8
193762,30,7
193779,20,10
193787,60,8
193797,30,8
193809,40,8
193816,50,8
193819,40,8
193824,30,9
193825,50,9
193830,30,9
193832,30,8
193833,40,9
193834,20,5
193835,40,7
193841,30,8
193843,20,10
193848,40,8
193856,50,9
193857,30,8
193859,30,9
193860,30,8
193865,50,7
193871,30,7
193872,50,7
193876,30,2
193881,30,5
193882,20,7
193883,50,9
193886,20,5
193888,30,8
193891,50,9
193896,40,8
193899,60,7
193906,30,2
193907,20,6
193918,30,10
193922,30,9
193931,30,7
193934,30,10
193935,40,7
193937,30,9
193940,30,8
193941,50,8
193947,50,6
193950,60,7
193951,30,5
193955,30,9
193957,40,8
193958,30,9
193960,30,7
193963,40,9
193971,30,5
193974,50,8
193977,30,9
193990,40,6
193992,50,5
193999,50,7
194009,50,8
194017,30,7
194024,40,8
194025,50,10
194032,60,9
194033,50,8
194034,40,7
194043,70,7
194049,10,10
194053,50,10
194058,50,7
194061,20,10
194063,40,6
194067,30,8
194071,40,7
194073,40,9
194074,20,10
194075,30,10
194078,30,7
194079,50,10
194088,20,9
194101,40,10
194103,40,6
194105,30,6
194113,50,8
194124,30,6
194125,30,10
194126,30,3
194127,50,8
194128,60,9
194129,20,10
194130,50,4
194135,50,7
194143,50,9
194147,30,7
194159,50,8
194175,40,8
194186,30,9
194187,30,8
194188,20,8
194196,30,5
194200,50,10
194202,30,5
194217,50,8
194218,30,2
194219,20,6
194223,30,3
194225,30,7
194226,30,10
194241,20,10
194243,30,9
194244,110,10
194246,40,7
194247,30,10
194250,30,4
194252,30,2
194256,30,8
194259,40,10
194260,40,9
194268,40,9
194269,30,10
194271,30,8
194273,30,10
194278,40,8
194279,50,8
194281,50,3
194282,30,6
194284,40,8
194288,20,10
194292,30,1
194294,50,9
194297,40,7
194304,50,9
194313,50,6
194314,40,8
194317,40,10
194319,40,7
194324,30,10
194325,20,10
194326,40,7
194332,60,6
194345,30,7
194347,40,5
194376,30,7
194379,40,7
194386,50,5
194393,70,8
194399,40,5
194400,50,9
194401,30,8
194404,60,10
194405,40,5
194406,40,7
194411,30,8
194424,40,10
194431,30,10
194437,50,8
194438,30,7
194446,50,8
194448,20,6
194450,30,8
194453,30,10
194455,70,7
194456,20,7
194459,50,7
194468,40,8
194469,10,5
194476,40,8
194477,30,5
194480,50,7
194493,40,9
194500,40,8
194503,40,7
194504,30,3
194511,30,8
194512,30,10
194524,30,9
194529,50,8
194532,50,8
194542,30,9
194552,20,10
194556,60,4
194558,40,10
194568,30,7
194569,30,7
194581,30,8
194583,30,5
194584,30,8
194589,40,9
194593,30,7
194598,40,6
194608,50,10
194617,20,9
194633,50,9
194634,40,7
194636,70,8
194638,30,8
194648,30,6
194659,50,6
194666,30,6
194674,20,6
194683,40,6
194684,40,7
194685,30,8
194692,50,7
194697,30,8
194700,50,5
194702,40,4
194705,40,9
194712,40,8
194716,50,8
194719,70,5
194720,20,7
194724,50,8
194729,10,5
194731,30,7
194732,60,8
194733,30,5
194742,40,10
194744,30,8
194747,30,7
194753,30,8
194755,50,5
194758,30,9
194763,40,8
194764,30,7
194765,60,7
194768,50,7
194780,20,7
194788,20,9
194790,40,4
194795,30,9
194800,20,6
194802,30,9
194804,30,10
194810,30,9
194818,20,8
194826,40,6
194829,30,7
194834,50,9
194841,50,8
194843,30,1
194844,50,8
194850,30,10
194854,30,7
194857,50,5
194860,40,8
194863,30,10
194865,50,9
194867,40,8
194869,60,5
194870,30,9
194897,30,2
194907,30,7
194910,30,5
194921,50,4
194924,40,10
194926,30,3
194927,30,6
194930,20,7
194935,40,9
194938,30,6
194939,40,6
194945,30,8
194959,50,9
194963,30,7
194969,20,8
194982,30,9
194984,10,8
194987,20,8
194997,50,10
195004,50,8
195005,30,8
195008,50,10
195013,30,6
195014,20,9
195015,20,8
195019,40,10
195029,40,10
195042,20,7
195043,40,7
195046,40,7
195047,40,8
195048,30,9
195051,30,7
195054,40,10
195056,30,9
195069,30,10
195082,50,6
195090,20,10
195092,30,7
195100,30,8
195109,20,9
195113,40,9
195117,30,7
195130,20,5
195132,50,8
195137,40,8
195140,30,10
195148,30,8
195156,40,5
195160,30,9
195170,30,2
195179,20,7
195198,20,9
195206,40,8
195222,20,5
195228,40,10
195240,60,10
195243,30,8
195244,20,8
195246,30,8
195258,20,8
195265,30,7
195270,50,7
195274,50,8
195279,20,2
195280,20,7
195284,30,9
195288,30,3
195289,30,10
195291,30,9
195297,50,8
195298,30,5
195300,40,5
195302,50,8
195308,30,8
195309,30,7
195311,40,8
195314,30,1
195324,50,9
195330,20,5
195346,10,5
195352,20,8
195355,40,10
195369,10,10
195371,10,5
195372,30,6
195388,50,8
195390,30,8
195397,40,7
195400,40,9
195405,40,9
195407,50,8
195413,110,8
195418,50,8
195419,40,8
195420,40,10
195433,30,5
195434,50,6
195437,30,5
195439,30,6
195443,40,7
195446,30,10
195447,50,10
195451,50,8
195464,60,9
195465,50,5
195473,30,5
195474,60,9
195475,40,8
195483,30,7
195493,40,7
195495,30,8
195496,40,8
195497,30,8
195498,50,7
195499,30,7
195500,50,5
195502,30,9
195520,40,9
195525,30,7
195528,30,6
195532,40,8
195534,60,8
195539,30,10
195552,60,8
195554,40,9
195557,60,9
195558,40,7
