,Book-Author,Count
32606,Jyl Lynn Felman,3
30609,John R. Dann,3
44655,Naomi Gladish Smith,3
32901,Karen Percy,3
32603,Juvenal,3
44649,Naomi Baltuck,3
26162,James Robert Milam,3
35926,Lee Brandon,3
26161,James Robert Baker,3
26154,James Reardon,3
45624,Norman Lebrecht,3
32594,Justine Harlowe,3
47242,Paul M. Johnson,3
35953,Lee Goldberg,3
26138,James R. Mcdonough,3
49491,Randall Price,3
33974,Kelly Jamison,3
49497,Randall Silvis,3
44645,Nani Power,3
35939,Lee Davis,3
47239,Paul Lussier,3
49503,Randel Helms,3
44641,Nancy Zieman,3
44638,Nancy Zafris,3
26102,James Patrick Donleavy,3
26094,James P. Spradley,3
35948,Lee Floren,3
46108,Padraic Colum,3
28769,Jim Tunstall,3
28617,Jim Defelice,3
32560,Junji Ito,3
49646,Ray Montgomery,3
36087,Leisure Books,3
30671,John Ridgway,3
49648,Ray Nelson,3
28807,Jimmy Mcgovern,3
49650,Ray Raphael,3
49651,Ray Riegert,3
30673,John Rigby Hale,3
25816,James Goldman,3
28810,Jimmy Santiago Baca,3
28813,Jimmy Wagner,3
36122,Lena Tabori,3
33934,Keith Snyder,3
47216,Paul Kuttner,3
28806,Jimmy Kennedy,3
49667,Ray T. Malbrough,3
28822,Jiro Adachi,3
32559,Junius Podrug,3
33933,Keith Simpson,3
25788,James Fogle,3
45645,Norman Shine,3
49672,Rayanne Moore,3
25783,James Ferro,3
44530,Nancy Mcphee,3
36149,Leo Booth,3
30680,John Rocco,3
30682,John Roger Mcwilliams,3
25774,James F. Mccloy,3
44565,Nancy Rhyne,3
36079,Leila Hadley,3
49577,Rascal,3
48197,Peter Rubie,3
25971,James Lipton,3
44600,Nancy Sullivan,3
25966,James Levin,3
30660,John Reid,3
49581,Rathbone,3
44595,Nancy Sparling,3
49589,Raven West,3
25948,James L. Roberts,3
25946,James L. Nelson,3
44593,Nancy Smiler Levinson,3
25931,James Kochalka,3
25925,James Kidman,3
44590,Nancy Simpson,3
44586,Nancy Schoenberger,3
49636,Ray Kurzweil,3
49605,Ray Burns,3
44584,Nancy Saxon,3
36054,Leigh Hope Wood,3
49606,Ray C. Stedman,3
44577,Nancy Ruth Patterson,3
25904,James Jessen Badal,3
36065,Leigh Robinson,3
36066,Leigh Rubin,3
44573,Nancy Robinson,3
30194,John J. Edward,3
33943,Keith William Nolan,3
25872,James Houston,3
30667,John Richard Stephens,3
33989,Kelly Reno,3
33993,Kelly Street,3
26209,James Still,3
45597,Norman Freeman,3
49265,Rachel Naomi Remen M.D.,3
47281,Paul Negri,3
26569,Jane Dawkins,3
26556,Jane Carruth,3
26555,Jane Carpineto,3
47280,Paul Murphy,3
47279,Paul Mungo,3
46232,Pamela Haines,3
35699,Laurie Lynn Drummond,3
26546,Jane Butel,3
28630,Jim Erskine,3
26542,Jane Bryant Quinn,3
30215,John James Audubon,3
28634,Jim Fielder,3
30529,John Osborne,3
28635,Jim Fisher,3
44770,Nathan Gurewich,3
32886,Karen Mccosker,3
46115,Page Mcbrier,3
26511,Jane Anderson,3
30551,John Paul Allen,3
44768,Nathan Glazer,3
26509,Jane Alexander,3
44766,Nathan Englander,3
26507,Jane Addams,3
26506,Jane Adams,3
49306,Rae Andre,3
35720,Laurie Sue Brockway,3
35668,Laurie E. Rozakis,3
35648,Laurie Albanese,3
26212,James Sturz,3
26620,Jane Holtz Kay,3
26638,Jane Kidder,3
26636,Jane Justine,3
44823,Natsume Soseki,3
49247,Rachel Ford,3
26632,Jane Jerrard,3
44822,Natsuki Takaya,3
35591,Lauren Turner,3
35600,Laurence Behrens,3
44811,National Geographic Staff,3
26629,Jane Jakeman,3
26628,Jane Jacobs,3
35613,Laurence J. Lafleur,3
26624,Jane Hurwitz,3
47295,Paul Park,3
35647,Laurie Adams,3
32663,K.C. Mckinnon,3
26616,Jane Hissey,3
28623,Jim Dratfield,3
35621,Laurence Meynell,3
35623,Laurence Olivier,3
28624,Jim Dufresne,3
46231,Pamela Grim,3
26608,Jane Hale,3
35629,Laurence Santrey,3
49257,Rachel Klein,3
35637,Laurent Gaude,3
35642,Lauri Ward,3
35646,Laurie Abraham,3
32651,K. S. Rodriguez,3
32897,Karen Osborn,3
30555,John Paxson,3
49421,Ralph Sarchie,3
26331,Jamie Jensen,3
46111,Padriac Colum,3
35810,Lawrence M. Friedman,3
35820,Lawrence Otis Graham,3
44705,Natalia Ilyin,3
35826,Lawrence S. Leff,3
49395,Ralph Kovel,3
26315,Jameson Cole,3
47264,Paul Mccusker,3
48256,Peter Trachtenberg,3
30587,John Platter,3
35832,Lawrence Shainberg,3
35842,Lawrence Watson,3
35854,Layne Heath,3
26478,Jan Wong,3
49433,Ralph. Daigh,3
26257,James Vance Marshall,3
44683,Narcotics Anonymous,3
32634,K. J. Mcwilliams,3
26251,James V. Schall,3
49439,Rami Rabbi Shapiro,3
34004,Kem Nunn,3
26236,James Tiptree,3
26231,James Thackara,3
30596,John Prendergast,3
33994,Kelly Winters,3
35893,Leann Sweeney,3
26213,James Sullivan,3
26333,Jamie Katz,3
26345,Jamie S. Rich,3
49382,Ralph Glendinning,3
44716,Natalie Fox,3
26471,Jan Wagner,3
49322,Rafe Martin,3
28659,Jim Heimann,3
49330,"Rahima, Baldwin",3
35736,Lavinia Harris,3
49331,Rahna R. Rizzuto,3
28662,Jim Heynen,3
26444,Jan Myrdal,3
34011,Ken Alibek,3
35750,Lawrence Boadt,3
26436,Jan Mckee,3
48263,Peter Ustinov,3
35758,Lawrence David,3
26416,Jan Jasper,3
30564,John Penn,3
28666,Jim Hougan,3
48260,Peter Turnbull,3
26401,Jan Gelman,3
30571,John Peyton Cooke,3
35789,Lawrence James,3
44721,Natalie Hevener Kaufman,3
35794,Lawrence Katz,3
35799,Lawrence Kutner,3
28680,Jim Kingshott,3
49374,Ralph Fletcher,3
35805,Lawrence Lessig,3
26362,Jan A. Pechenik,3
44523,Nancy Manahan,3
32553,Junior League Of Denver,3
48176,Peter R. Emshwiller,3
47157,Paul Harris,3
33864,Keith Botsford,3
36668,Lillian Ross,3
25146,Jack Hoffenberg,3
50010,Reneau Z Peurifoy,3
45683,Novella Carpenter,3
36694,Lin Haire-Sargeant,3
25140,Jack Henry Abbott,3
25135,Jack Hart,3
44243,N E Thing Enterprises,3
44242,N,3
25131,Jack Hamm,3
25127,Jack Griggs,3
25120,Jack Gieck,3
44232,Myron Levoy,3
33866,Keith Bradsher,3
50027,Renni Browne,3
25100,Jack David Zipes,3
36713,Linda Aber,3
47485,Paula Rinehart,3
50032,Reon Laudat,3
36738,Linda Benjamin,3
25072,Jack C. Haldeman,3
36739,Linda Berdoll,3
28942,Joan Dial,3
25062,Jack Bludis,3
36748,Linda Broday,3
25054,Jack B. Williams,3
44210,Myrlin A. Hermes,3
36637,Lilian Obligado,3
36621,Lila Jukes,3
44327,Nan Robertson,3
44300,Nadine Miller,3
44317,Nan E. Fine,3
49946,Reginald Mcknight,3
25249,Jack W. Hayford,3
28913,Joan Bolker,3
45670,Norris J. Lacy,3
47484,Paula Reid,3
30781,John Steptoe,3
49962,Reinhold Messner,3
36564,Lewty Marjorie,3
49965,Remar Sutton,3
30785,John Stewart,3
49967,Rembrandt Harmenszoon Van Rijn,3
36577,Lia Nirgad,3
25212,Jack Pearson,3
33874,Keith D. Wilson,3
25196,Jack Murnighan,3
25193,Jack Moeller,3
49990,Rendell,3
36593,Liang Heng,3
28928,Joan Clark,3
25186,Jack Mc Kinney,3
25184,Jack Martin,3
36600,Libby Hall,3
44283,N.M.Kelby,3
25176,Jack Livingston,3
25175,Jack Levin,3
36615,Life Editors,3
36620,Lila Abu-Lughod,3
47156,Paul Harding,3
25050,Jack And Rochelle Sutin,3
36765,Linda Conway,3
50160,Richard A. Firmage,3
46327,Parker Smith,3
24931,J. William T. Youngs,3
36864,Linda Kay,3
36869,Linda Kelly,3
36870,Linda Kemp,3
24919,J. W. Deaver,3
30834,John Thompson,3
30836,John Thorn,3
24909,J. T. Edson,3
30841,John Tierney,3
50146,Rich Wolfe,3
32455,Julie Sykes,3
24894,J. S. Salt,3
44144,Muriel Dobbin,3
36767,Linda Cooney,3
45700,O Henry,3
47133,Paul Goodman,3
50167,Richard A. Moran,3
50169,Richard A. Posner,3
24858,J. Powell,3
50171,Richard A. Swenson,3
48111,Peter Mansfield,3
24849,J. P. Morrissey,3
36923,Linda Nevins,3
36925,Linda O'Brien,3
46334,Parry A. Brown,3
48110,Peter Mandel,3
47127,Paul Gilster,3
36862,Linda Kalian,3
30831,John Thaw,3
50124,Ricardo J. Brown,3
28953,Joan Elliott,3
36775,Linda Dano,3
45691,Nuha Radi,3
32478,Juliet Schor,3
36783,Linda Dobson,3
46321,Park Honan,3
44200,Myra Sadker,3
32473,Juliet Landon,3
36791,Linda E. Ledray,3
28945,Joan Druett,3
32918,Karen Romano Young,3
25015,J.R. Dobbs,3
50083,Rhoda Huffey,3
25008,J.P. Miller,3
25003,J.M. Morgan,3
32920,Karen Rose Cercone,3
28948,Joan E. Goodman,3
47147,Paul Guest,3
36813,Linda Glovach,3
24991,J.J. Mendoza Fernandez,3
36818,Linda Gordon,3
30818,John T. Trent,3
36827,Linda Hallam,3
36830,Linda Harrel,3
24960,J.D. Landis,3
24957,J.D. Christilian,3
36855,Linda Jennings,3
24952,J.C. Greenburg,3
36536,Lewis H. Lapham,3
49926,Regina Leeds,3
36169,Leo Litwak,3
36321,Les Brown,3
36269,Leonard Sanders,3
25605,James Bovard,3
36284,Leonardo Da Vinci,3
30712,John S. Mccain,3
36299,Leopold Von Sacher-Masoch,3
25588,James Barwick,3
30714,John S. Mill,3
48166,Peter Passell,3
49781,Rebecca Bloom,3
49782,Rebecca Bond,3
36312,Leroy Hayman,3
32542,June Strong,3
44442,Nancy Hathaway,3
25568,James B. Garfield,3
25612,James Branch Cabell,3
25565,James B Steele,3
28852,Jo Foxworth,3
44436,Nancy Hall,3
25561,James Asal,3
44435,Nancy Groom,3
25558,James Andrews Beard,3
47480,Paula Polk Lillard,3
25556,"James And Lewis, David Greene",3
44431,Nancy Good,3
28857,Jo Grossman,3
36341,"Les, Dr Parrott",3
25543,James Adair,3
30723,John Scalzi,3
49762,Readers Digest Association,3
25614,James Brown,3
25300,Jackie Nida,3
25700,James Dana,3
25757,James Ellison (Adapter),3
44517,Nancy M. Neuman,3
33929,Keith Russell,3
25750,James Earl Hardy,3
36187,Leon Chaitow,3
25733,James E. Kilgore,3
36189,Leon Edel,3
25718,James Duncan Lawrence,3
25717,James Duffy,3
25714,James Dodson,3
48175,Peter Quinn,3
25708,James Defelice,3
25707,James Deetz,3
44499,Nancy Landon,3
49760,Readers Di,3
25680,James D. Barron,3
44490,Nancy Kricorian,3
25672,James Corcoran,3
30693,John Rowe Townsend,3
47207,Paul King,3
33917,Keith Olbermann,3
25662,James Chellis,3
33914,Keith Moseley,3
44475,Nancy Jones,3
33912,Keith Miller,3
25643,James C. Robertson,3
36256,Leonard Mlodinow,3
36258,Leonard Nathan,3
49800,Rebecca East,3
49804,Rebecca Flander,3
36354,Lesley Britton,3
49890,Red Cross. United States. American National Red Cross.,3
30749,John Sherlock,3
32516,June Fleming,3
49873,Rebecca Wade,3
44363,Nancy Block,3
25400,Jacqueline Powell,3
36470,Leslie Silko,3
28881,Jo Wexo,3
30755,John Simon,3
32511,June Cotner,3
25390,Jacqueline Jones,3
46306,Paolo Maurensig,3
48149,Peter Norton,3
25377,Jacqueline Dejohn,3
49899,Ree Soesbee,3
36362,Lesley Gould,3
36498,Lester Sumrall,3
25347,Jacob W. Grimm,3
25346,Jacob Teitelbaum Md,3
25342,Jacob Orleans,3
32497,Julius Goodman,3
36511,Levar Burton,3
36513,Levy Lind,3
32913,Karen Ripley,3
44335,Nancilee  Wydra,3
25313,Jackson J. Benson,3
25309,Jackie Wolf,3
25305,Jackie Vivelo,3
30776,John Starr,3
49867,Rebecca T. Godwin,3
47184,Paul J. Nahin,3
36455,Leslie O'Grady,3
25419,Jacquelyn Peake,3
28867,Jo Manning,3
49811,Rebecca Goldstein,3
49813,Rebecca Gray,3
36378,Leslie  Hamilton,3
25515,James A. Crutchfield,3
28871,Jo Ray Mccuen,3
49820,Rebecca Hill,3
25488,Jake Vest,3
47189,Paul Jennings,3
36406,Leslie Davis,3
36409,Leslie Dierks,3
46295,Pamela West,3
49834,Rebecca Manley Pippert,3
36410,Leslie Dunkling,3
33896,Keith Heller,3
49843,Rebecca Price Janney,3
47187,Paul Jaskunas,3
36427,Leslie H. Whitten,3
44381,Nancy C. Wood,3
25450,Jade Snow Wong,3
25449,Jade Lee,3
49851,Rebecca Rupp,3
25441,Jacques Yves Cousteau,3
49856,Rebecca Shannonhouse,3
49857,Rebecca Shaw,3
49861,Rebecca St. James,3
49864,Rebecca Stowe,3
26639,Jane Kinderlehrer,3
35581,Lauren Mccrossan,3
52382,Robin T. Popp,3
45189,Nick Merriman,3
32795,Karen D. Hirsch,3
47381,Paul Tillich,3
45196,Nick Sagan,3
34190,"Kenneth H., M.D. Cooper",3
45505,Norah Labiner,3
32786,Karen C. Anderson,3
48668,Phyllis Balch,3
27789,Jeffrey E. F. Friedl,3
45195,Nick Pron,3
27781,Jeffrey Carver,3
46128,Pak Tin Li,3
34782,Krista Thoren,3
48681,Phyllis Fiarotta,3
48347,Phil Hardy,3
34191,"Kenneth H., Md. Cooper",3
48686,Phyllis Greene,3
34793,Kristen Kammerer,3
27760,Jeffrey A.  Kottler,3
48688,Phyllis Hobe,3
32782,Karen Brooks,3
34801,Kristi Fuller,3
45185,Nick Kent,3
28466,Jill Bloom,3
27748,Jefferson P. Swycaffer,3
45181,Nick Herbert,3
27737,Jeff Vandermeer,3
27733,Jeff Strand,3
47373,Paul Strathern,3
27808,Jeffrey J. Fox,3
34750,Koshun Takami,3
48700,Phyllis Pellman Good,3
45499,Nora Powers,3
30335,John Logue,3
34686,Kjersti H. Baez,3
27905,Jennie Goode,3
48624,Phillip Scott,3
27895,Jennet Conant,3
45247,Nicolas Van Pallandt,3
34694,Klein,3
27889,Jenna Lee Joyce,3
27887,Jenna Jones,3
48626,Phillip Shelby,3
30341,John Louis Anderson,3
27882,Jenifer Wilde,3
45238,Nicola Williams,3
48630,"Phillip, Iii Tomasso",3
34747,Korman,3
27870,Jen Sincero,3
34200,Kenneth Kamler,3
30347,John Lund,3
27866,Jen Hill,3
48632,Phillippe Van Rjndt,3
45236,Nicola Tuxworth,3
45227,Nicola Davies,3
27847,Jeffrey Shaffer,3
45223,Nicola Baxter,3
48644,Phoebe Fitzjames,3
34192,Kenneth Haugk,3
27835,Jeffrey P. Davidson,3
32800,Karen Drogin,3
45174,Nick Cook,3
45515,Norbert Lebert,3
32666,K.J. Anderson,3
27573,Jeanne M.A. Gehret,3
30384,John Mackie,3
48768,Pillsbury Company,3
34158,Kenneth Cooper,3
27606,Jeannette Eyerly,3
48778,Pip Baker,3
27598,Jeanne Warren Lindsay,3
48781,Pippa Clarke,3
27592,Jeanne Schinto,3
45127,Nicholas Rhea,3
32769,Karen Barber,3
27582,Jeanne Mozier,3
48789,Plantagenet Somerset Fry,3
45124,Nicholas Proffitt,3
34930,L Ron Hubbard,3
45128,Nicholas Rinaldi,3
48791,Plato.,3
27568,Jeanne Lemlin,3
46172,Pam Rock,3
27562,Jeanne Jones,3
34157,Kenneth Clark,3
27551,Jeanne Dams,3
32765,Karen Bailey,3
27542,Jeanne Boylan,3
34952,L. Dean James,3
46177,Pam Vredevelt,3
34961,L. Elizabeth Storm,3
48809,Poets & Writing Inc,3
45103,Nicholas Ifkovits,3
27616,Jeannie Brewer,3
27630,Jedediah Purdy,3
34824,Kristin Luker,3
28477,Jill Dawson,3
34825,Kristin Madden,3
34827,Kristin Morgan,3
27718,Jeff Perk,3
32775,Karen Berger,3
34840,Kristina Logan,3
34847,Kristine K. Kershul,3
34168,Kenneth E Read,3
45162,Nick Beilenson,3
34166,Kenneth Davids,3
28473,Jill Ciment,3
34860,Kristyna Arcarti,3
27685,Jeff Guinn,3
45151,Nicholasa Mohr,3
34880,Kurt Bruner,3
34909,Kyle Baker,3
48730,Piercy,3
34881,Kurt Busiek,3
27667,Jeff Fischer,3
34886,Kurt Diemberger,3
45144,Nicholas Von Hoffman,3
27646,Jeff Carlson,3
34892,Kurt R. A. Giambastiani,3
48341,Phil G. Goulding,3
27642,Jeff Brumbeau,3
28480,Jill Dupleix,3
27638,Jeff Benedict,3
27636,Jeff Ball,3
27635,Jeff Albrecht,3
34685,Kj Erickson,3
34678,Kitty Morse,3
34676,Kitty Maynard,3
45472,Nola Thacker,3
28276,Jerry Peek,3
34386,Kevin Flynn,3
45403,Niqui Stanhope,3
47426,"Paul, Dr. Meier",3
48431,Philip Gerard,3
45395,Nina Vida,3
34406,Kevin Kelly,3
34409,Kevin Lewis,3
45383,Nina Laden,3
45463,Noel-Anne Brennan,3
34263,Kenneth Thomasma,3
28245,Jerry Hulse,3
34424,Kevin O'Donnell,3
34432,Kevin Randle,3
45405,Nisa Donnelly,3
28224,Jerry Dan Hopkins,3
28219,Jerry Camarillo Dunn,3
34433,Kevin Robinson,3
30290,John L. Moore,3
28394,Jessica Pallingston,3
45373,Nina Fitzpatrick,3
47416,Paul Young,3
34450,Kevin Wignall,3
34245,Kenneth Ray Stubbs,3
48473,Philip Kopper,3
46137,Pam Adams,3
48475,Philip Kotler,3
45365,Nina Bernstein,3
28278,Jerry Pournel Larry Niven,3
45408,Nita Hewitt Rutkosky,3
34661,Kit Williams,3
34342,Kerry Tucker,3
28369,Jessica Barkley,3
28368,Jessica Barcley,3
45439,Noel Barber,3
28378,Jessica Evans,3
28365,Jessica Anderson,3
45428,Noam  Chomsky,3
48390,Philip Baruth,3
34332,Kerry Greenwood,3
45425,Noah Lukeman,3
34337,Kerry Milliron,3
34340,Kerry Patterson,3
28346,Jesse Lee Kercheval,3
28342,Jesse Green,3
34346,Kerstin Ekman,3
28386,Jessica Logan,3
30267,John Kovalic,3
34281,Kenny Kemp,3
34349,Kessler,3
34350,Ketcham,3
28324,Jess Carr,3
28321,Jess Borgeson,3
34359,Kevin Bowen,3
28315,Jervey Tervalon,3
34363,Kevin Brockmeier,3
28383,Jessica Hatchigan,3
34365,Kevin Canty,3
45410,Nita Rosemeyer,3
34371,Kevin Coyne,3
28194,Jerrold M. Packard,3
28189,Jerrie Oughton,3
34465,Kia Cochrane,3
32803,Karen E. Quinones Miller,3
47409,Paul Williams,3
28424,Jessie Prichard Hunter,3
28032,Jennifer Wagner,3
28028,Jennifer Toth,3
48571,Philippe Petit,3
48574,Philippe Van Rjndt,3
28011,Jennifer Paddock,3
34612,Kip Langello,3
27985,Jennifer Lash,3
47408,Paul William Roberts,3
47407,Paul Wilkes,3
34621,Kirby Puckett,3
27980,Jennifer Knapp,3
45272,Nicole Monet,3
46134,Palmer,3
30317,John Legg,3
30318,John Leguizamo,3
28438,Jewel Kilcher,3
27950,Jennifer Ember Pierce,3
34643,Kirstin Hill,3
32802,Karen E. Bender,3
34651,Kit Dee,3
48605,Phillip Janssen,3
34653,Kit Ehrman,3
32801,Karen Duffy,3
27930,Jennifer Berman,3
48358,Phil Mendez,3
45264,Nicole Hoyt,3
45296,Nigel D. Findley,3
34576,Kimberli Wagner,3
45297,Nigel Dempster,3
34571,Kimberley Comeaux,3
48489,Philip Margolin,3
48495,Philip Michaels,3
48501,Philip Norman,3
34236,Kenneth N. Taylor,3
28400,Jessica Shattuck,3
34481,Kiki Feroudi Moutsatsos,3
45484,Nora Deloach,3
28138,Jeri Massi,3
34502,Kim Camp,3
34503,Kim Campbell Thornton,3
47412,Paul Woods,3
28130,Jeremy Seal,3
45335,Nikolai Dezhnev,3
34507,Kim Cates,3
28120,Jeremy Leven,3
45330,Nikki Stafford,3
28109,Jeremy Bernstein,3
45327,Nikki Holiday,3
48540,Philip T. Sudo,3
28093,Jeraldine Saunders,3
48549,Philip Wylie,3
48374,Philip A. Munz,3
34535,Kim Louise,3
34545,Kim Ostrow,3
34562,Kim Wright Wiley,3
28050,Jenny Diski,3
46156,Pam Grout,3
27523,Jeanie Cesarini,3
34974,L. L. Enger,3
34975,L. L. Green,3
26899,Janet Malcolm,3
26950,Janet Thompson,3
47458,Paula Hamilton,3
28560,Jim Aikin,3
35397,Laura J. Mixon,3
49112,R. N. Current,3
49117,R. Patrick Gates,3
30469,John Montroll,3
26920,Janet Perlman,3
26919,Janet Peery,3
26914,Janet Palazzo,3
49126,R. Rovere,3
49127,R. Rozanne Knudson,3
32712,Kam Majd,3
35407,Laura Kaplan,3
28559,Jim  Ksicinski,3
49136,R. Shenkman,3
26890,Janet Lunn,3
26886,Janet Louise Roberts,3
26885,Janet Lorimer,3
34060,Ken Hodgson,3
26883,Janet Letnes Martin,3
44895,Neil Chesanow,3
35420,Laura Lee,3
47316,Paul R. Meredith,3
35430,Laura Lond,3
26853,Janet Hitchman,3
49153,R. W. Alley,3
44883,Neil Anderson,3
35389,Laura Hayden,3
35366,Laura Ehrlich,3
27065,Janis Laden,3
35339,Laura Castoro,3
44943,Neil Sheehan,3
49052,R. F. Symes,3
32721,Kandi M. Stinson,3
49057,R. G. Austin,3
27040,Janine Boissard,3
30456,John Michael Greer,3
48313,Petronius,3
35306,Larson,3
32876,Karen Lingefelt,3
27021,Janice T. Connell,3
46203,Pamela Caldwell,3
35326,Laura Banks,3
27000,Janice Kaplan,3
35341,Laura Cecil,3
35360,Laura Dwight,3
26987,Janice Eaton Kilby,3
26986,Janice Dunlop,3
35347,Laura Corn,3
28556,Jilly Cooper,3
35350,Laura Cunningham,3
30465,John Minahan,3
35351,Laura D'Argo,3
35352,Laura Damon,3
49088,R. K. Gordon,3
49089,R. K. Narayan,3
35353,Laura Davis,3
35355,Laura Denham,3
28558,Jim  Bouton,3
35454,Laura O'Neil,3
49169,R.A. Scotti,3
28570,Jim Baen,3
48286,Peter Woll,3
30503,John Noble Wilford,3
26706,Jane Resnick,3
26705,Jane Resh Thomas,3
35545,Laurel Winter,3
47304,Paul Prudhomme,3
26700,Jane Pratt,3
30216,John Javna,3
35553,Lauren Artress,3
26694,Jane Pettigrew,3
35559,Lauren Bauman,3
26689,Jane Orcutt,3
26688,Jane Olliver,3
34030,Ken Davis,3
26680,Jane Newdick,3
28571,Jim Baggott,3
32685,Kadow Jeannine,3
46222,Pamela F. Service,3
32678,K.T. Berger,3
26671,Jane Mcintosh,3
49232,Rachel Carley,3
28612,Jim Daniels,3
44826,Nav Press,3
35576,Lauren Kelly,3
32668,K.L. Going,3
35577,Lauren Kessler,3
49242,Rachel Dobkin,3
26651,Jane Lecht,3
26648,Jane Latourette,3
44836,Neal Barnard,3
30502,John Noble,3
45590,Norman Davies,3
44837,Neal Barrett,3
49173,R.D. Lawrence,3
35463,Laura Phillips,3
44875,Neenah Ellis,3
26816,Janet Campbell Hale,3
26814,Janet Caird,3
26810,Janet Burroway,3
48303,Peterson'S,3
49178,R.G. Austin,3
30486,John Myers Myers,3
49187,R.L. Fisher,3
26783,Janet  Bord,3
35482,Laura Scott,3
49190,R.M. Meluch,3
35488,Laura Simon,3
26763,Jane Wood,3
46209,Pamela Dalton,3
30493,John Nance,3
32701,Kalen Rogers,3
28597,Jim Catfish Hunter,3
32699,Kala Trobe,3
30217,John Jerome,3
26733,Jane Sorenson,3
35527,Laurel Edition Editors,3
32696,Kakuzo Okakura,3
26715,Jane S. Fancher,3
32693,Kaitlyn Rice,3
26712,Jane Rubino,3
35294,Larry Wolff,3
49044,R. Edwards,3
27521,Jeanette Winter,3
45039,Niall Ferguson,3
30415,John Masters,3
48880,Preston Lewis,3
35079,Laine Vilensky,3
35082,Laird Koenig,3
45047,Nicci Mackay,3
35089,Lama Dalai,3
35091,Lamar Underwood,3
48890,Pricilla Hamilton,3
27357,Jean Kent,3
27355,Jean Jacques Rousseau,3
45541,Norma Farber,3
35097,Lana Padilla,3
27348,Jean Horton Berg,3
27346,Jean Hewitt,3
35054,Lady Colin Campbell,3
27342,Jean Haught,3
27340,Jean Harfenist,3
46189,Pamela Anderson,3
35111,Lance Morrow,3
45028,Ngaio March,3
35125,"Landrum B., Md Shettles",3
27334,Jean Greenhowe,3
27331,Jean Giono,3
28507,Jill Maynard,3
27324,Jean Francois Revel,3
48910,Priscilla Cummings,3
27300,Jean Darby Cline,3
27297,Jean Cross,3
35072,Lagoon Books,3
27411,Jean Reece,3
35288,Larry Wansley,3
48333,Phil Brucato,3
27520,Jeanette Windle,3
48815,Polly Athan,3
27517,Jeanette Sanderson,3
27513,Jeanette Lane,3
30406,John Marks,3
34149,Kenneth Branagh,3
45096,Nicholas Guild,3
27499,Jean-Pierre Verdet,3
48828,Polybius,3
34992,L. Patricia Kite,3
48336,Phil Cousineau,3
48334,Phil Callaway,3
35003,L. Sprague,3
27459,Jean Wilson,3
27413,Jean Reynolds Page,3
35008,L. T. Fawkes,3
48851,Powell,3
48856,Prabhavananda,3
35014,L.A. Freed,3
45079,Nicholas Cvjetkovich,3
35023,L.E. Modesitt Jr.,3
35025,L.J. Sattgast,3
27443,Jean Swanson,3
45076,Nicholas Coleridge,3
35032,L.R. Wright,3
46188,"Pamela And Nipp, Susan Beall",3
27422,Jean Ruryk,3
45069,Nicholas Bornoff,3
48927,Provost Gary,3
35148,Lao Tze,3
35151,Laozi,3
34089,Ken Petti,3
48987,R Lance Hill,3
27173,Jay David Andrews,3
44977,Nelson Algren,3
35244,Larry Kramer,3
30443,John Mcnally,3
49007,R. Austin Freeman,3
49008,R. B. Kaplan,3
28532,Jill Sheldon,3
35245,Larry Kusche,3
27132,Jason Theodosakis,3
47454,Paula Gill,3
44962,Nell Casey,3
28533,Jill Sherwin,3
46195,Pamela Bloom,3
34116,Ken Wharton,3
35262,Larry North,3
27114,Jason Kersten,3
49025,R. Conrad Stein,3
44959,Neils H. Lauersen,3
49029,R. D Laing,3
49032,R. D. Lawrence,3
44958,Neill Bell,3
48316,Peyo,3
35270,Larry Ragle,3
34084,Ken Mitchell,3
27080,Japan Travel Bureau,3
47331,Paul Roen,3
27071,Janna Levin,3
27187,Jay Gummerman,3
27192,Jay Hosler,3
48979,Quinta Scott,3
35225,Larry Heinemann,3
32738,Karan Davis Cutler,3
48934,Prue Leith,3
27272,Jean Baudrillard,3
30424,John Mccormack,3
48937,Ptolemy Tompkins,3
45549,Norma Howe,3
27265,Jean Antonello,3
48326,Phebe Leighton,3
27255,Jayne Taylor,3
35172,Larousse,3
35180,Larry Barkdull,3
48958,Quang Nhuong Huynh,3
48963,Quentin Blake,3
48964,Quentin Crisp,3
27220,Jay Pasachoff,3
48968,Questron,3
47342,Paul S Newman,3
27211,Jay Michael Strangis,3
48970,Quin Sherrer,3
35191,Larry Christenson,3
34106,Ken Swarner,3
44996,Nessa Hart,3
45555,Norma Khouri,3
48973,Quinn Brockton,3
